,Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,loan,score,loan_eligibility
3478,300003479,Ella,Henderson,Female,24,Wales,White Collar,01.Dec.15,17649.52,9636.0,388.0,0.0
3479,300003480,Piers,Wright,Male,44,Wales,White Collar,01.Dec.15,103404.37,3573.0,464.0,0.0
3480,100003481,Penelope,Ellison,Female,28,England,White Collar,02.Dec.15,104030.29,2523.0,522.0,1040302.8999999999
3481,100003482,Nicola,Tucker,Female,34,England,White Collar,02.Dec.15,60071.77,1698.0,498.0,300358.85
3482,100003483,Molly,Campbell,Female,42,England,White Collar,02.Dec.15,24501.0,1545.0,628.0,490020.0
3483,100003484,Amanda,Parsons,Female,33,England,White Collar,02.Dec.15,20517.2,4824.0,682.0,410344.0
3484,100003485,Edward,Lawrence,Male,21,England,White Collar,02.Dec.15,35057.97,3380.0,565.0,350579.7
3485,100003486,Una,McLean,Female,40,England,White Collar,02.Dec.15,48099.01,4652.0,338.0,240495.05000000002
3486,100003487,Rose,Parsons,Female,44,England,Other,02.Dec.15,11121.96,4512.0,360.0,55609.799999999996
3487,100003488,Molly,MacLeod,Female,44,England,Other,02.Dec.15,71313.5,7037.0,300.0,356567.5
3488,100003489,Stewart,Hughes,Male,33,England,White Collar,02.Dec.15,7593.12,4733.0,511.0,75931.2
3489,100003490,Thomas,Rutherford,Male,29,England,Blue Collar,02.Dec.15,41898.47,2136.0,322.0,209492.35
3490,100003491,Michael,Bell,Male,37,England,Blue Collar,02.Dec.15,23034.44,7517.0,400.0,115172.2
3491,200003492,Isaac,Springer,Male,57,Scotland,Other,02.Dec.15,87348.99,8182.0,575.0,0.0
3492,200003493,Jane,Quinn,Female,53,Scotland,White Collar,02.Dec.15,8313.3,5425.0,459.0,0.0
3493,200003494,Jason,Hemmings,Male,48,Scotland,Blue Collar,02.Dec.15,5703.79,3830.0,446.0,0.0
3494,200003495,Jake,Abraham,Male,54,Scotland,Other,02.Dec.15,34664.0,9721.0,577.0,0.0
3495,200003496,Owen,Rampling,Male,43,Scotland,Blue Collar,02.Dec.15,30216.11,4546.0,337.0,0.0
3496,300003497,Rebecca,Howard,Female,30,Wales,Blue Collar,02.Dec.15,96.26,2715.0,354.0,0.0
3497,100003498,Nicola,King,Female,36,England,White Collar,03.Dec.15,625.07,8851.0,313.0,3125.3500000000004
3498,100003499,Diane,Rutherford,Female,34,England,Other,03.Dec.15,39040.73,8497.0,567.0,390407.30000000005
3499,100003500,Peter,Mackay,Male,29,England,White Collar,03.Dec.15,135545.59,4888.0,642.0,2710911.8
3500,100003501,Alan,Wright,Male,34,England,Other,03.Dec.15,133630.5,3683.0,433.0,668152.5
3501,100003502,Faith,Carr,Female,49,England,White Collar,03.Dec.15,72613.54,4346.0,688.0,1452270.7999999998
3502,100003503,Abigail,Abraham,Female,48,England,White Collar,03.Dec.15,35410.35,1420.0,663.0,708207.0
3503,100003504,Carolyn,Nolan,Female,29,England,White Collar,03.Dec.15,53584.67,2657.0,386.0,267923.35
3504,100003505,Brandon,Butler,Male,31,England,White Collar,03.Dec.15,919.95,6559.0,565.0,9199.5
3505,100003506,Jennifer,Turner,Female,41,England,White Collar,03.Dec.15,121591.95,6997.0,315.0,607959.75
3506,100003507,Dominic,Scott,Male,29,England,White Collar,03.Dec.15,50618.79,2622.0,636.0,1012375.8
3507,100003508,Penelope,Harris,Female,42,England,Blue Collar,03.Dec.15,34017.93,2268.0,674.0,680358.6
3508,100003509,Kylie,Payne,Female,40,England,White Collar,03.Dec.15,18739.17,7348.0,665.0,374783.39999999997
3509,100003510,Peter,King,Male,18,England,Other,03.Dec.15,18231.91,4789.0,350.0,91159.55
3510,100003511,Yvonne,Grant,Female,40,England,White Collar,03.Dec.15,47276.63,4604.0,386.0,236383.15
3511,100003512,Joseph,Young,Male,33,England,Blue Collar,03.Dec.15,48962.02,4549.0,527.0,489620.19999999995
3512,100003513,Bernadette,Black,Female,32,England,White Collar,03.Dec.15,32135.05,8035.0,494.0,160675.25
3513,100003514,Nathan,Dowd,Male,31,England,Other,03.Dec.15,51754.08,6885.0,493.0,258770.40000000002
3514,100003515,Victor,Allan,Male,25,England,Blue Collar,03.Dec.15,2046.02,1358.0,356.0,10230.1
3515,100003516,Boris,Powell,Male,34,England,White Collar,03.Dec.15,43370.71,2009.0,523.0,433707.1
3516,100003517,William,Sutherland,Male,33,England,White Collar,03.Dec.15,9165.84,2304.0,669.0,183316.8
3517,100003518,Audrey,Morgan,Female,28,England,White Collar,03.Dec.15,36852.63,8446.0,337.0,184263.15
3518,100003519,Victoria,May,Female,25,England,White Collar,03.Dec.15,56604.06,9436.0,493.0,283020.3
3519,100003520,Irene,Burgess,Female,28,England,Blue Collar,03.Dec.15,31878.71,9022.0,367.0,159393.55
3520,200003521,Isaac,Langdon,Male,51,Scotland,Blue Collar,03.Dec.15,8142.18,4006.0,399.0,0.0
3521,200003522,John,Rees,Male,52,Scotland,White Collar,03.Dec.15,105810.79,1778.0,346.0,0.0
3522,200003523,Keith,Poole,Male,47,Scotland,Blue Collar,03.Dec.15,5520.69,3721.0,593.0,0.0
3523,200003524,Dominic,Taylor,Male,42,Scotland,Other,03.Dec.15,35698.04,6992.0,310.0,0.0
3524,200003525,Blake,North,Male,54,Scotland,Blue Collar,03.Dec.15,1473.57,4310.0,410.0,0.0
3525,200003526,Ava,Jones,Female,52,Scotland,Other,03.Dec.15,61901.62,9278.0,644.0,0.0
3526,200003527,Amanda,Bower,Female,53,Scotland,Other,03.Dec.15,36741.01,4922.0,414.0,0.0
3527,200003528,Yvonne,Ellison,Female,41,Scotland,Other,03.Dec.15,10473.35,1180.0,511.0,0.0
3528,200003529,Sue,Underwood,Female,32,Scotland,Other,03.Dec.15,37920.84,4956.0,525.0,0.0
3529,200003530,Dylan,Clark,Male,27,Scotland,Blue Collar,03.Dec.15,73359.1,8279.0,311.0,0.0
3530,200003531,Jacob,Paterson,Male,46,Scotland,Blue Collar,03.Dec.15,61806.36,2181.0,552.0,0.0
3531,200003532,Olivia,Baker,Female,47,Scotland,Other,03.Dec.15,34391.3,2764.0,562.0,0.0
3532,200003533,Steven,Ince,Male,50,Scotland,White Collar,03.Dec.15,30166.99,6614.0,616.0,0.0
3533,300003534,Audrey,Thomson,Female,18,Wales,White Collar,03.Dec.15,5557.32,1852.0,515.0,0.0
3534,300003535,Stewart,Metcalfe,Male,38,Wales,Blue Collar,03.Dec.15,48829.47,9793.0,530.0,0.0
3535,300003536,Joe,Alsop,Male,30,Wales,Blue Collar,03.Dec.15,42827.0,8864.0,567.0,0.0
3536,100003537,Rebecca,Lyman,Female,40,England,Other,04.Dec.15,26011.48,4640.0,592.0,260114.8
3537,100003538,Stewart,Anderson,Male,37,England,White Collar,04.Dec.15,8679.67,6700.0,636.0,173593.4
3538,100003539,Stewart,Langdon,Male,39,England,White Collar,04.Dec.15,38806.91,1380.0,524.0,388069.10000000003
3539,200003540,Nathan,Ogden,Male,57,Scotland,Blue Collar,04.Dec.15,5042.52,4997.0,468.0,0.0
3540,200003541,Julian,Burgess,Male,37,Scotland,Other,04.Dec.15,61009.63,6832.0,632.0,0.0
3541,200003542,Harry,Sharp,Male,35,Scotland,Blue Collar,04.Dec.15,37041.11,2075.0,505.0,0.0
3542,200003543,Christian,Pullman,Male,50,Scotland,Other,04.Dec.15,78992.92,6588.0,698.0,0.0
3543,200003544,Kevin,Harris,Male,57,Scotland,Blue Collar,04.Dec.15,46060.29,9206.0,691.0,0.0
3544,200003545,Joan,Avery,Female,41,Scotland,White Collar,04.Dec.15,4833.02,2208.0,698.0,0.0
3545,200003546,Gavin,Duncan,Male,56,Scotland,Other,04.Dec.15,6887.34,6049.0,476.0,0.0
3546,200003547,David,Hemmings,Male,40,Scotland,Blue Collar,04.Dec.15,43604.8,7361.0,475.0,0.0
3547,200003548,Megan,Dyer,Female,51,Scotland,Other,04.Dec.15,58682.58,7925.0,685.0,0.0
3548,300003549,Felicity,Lawrence,Female,44,Wales,Other,04.Dec.15,39986.1,4224.0,545.0,0.0
3549,100003550,Penelope,Chapman,Female,40,England,White Collar,05.Dec.15,32141.32,3775.0,627.0,642826.4
3550,100003551,Sonia,Slater,Female,35,England,White Collar,05.Dec.15,23238.28,2052.0,661.0,464765.6
3551,100003552,Chloe,Miller,Female,36,England,White Collar,05.Dec.15,23052.1,9288.0,377.0,115260.5
3552,100003553,Matt,North,Male,34,England,White Collar,05.Dec.15,23744.57,5785.0,609.0,474891.4
3553,100003554,Vanessa,Mathis,Female,32,England,Other,05.Dec.15,44949.1,2885.0,650.0,898982.0
3554,100003555,Amy,Lambert,Female,40,England,Other,05.Dec.15,87234.69,3990.0,314.0,436173.45
3555,100003556,Katherine,Quinn,Female,36,England,White Collar,05.Dec.15,41867.19,6663.0,656.0,837343.8
3556,100003557,John,Mackenzie,Male,20,England,White Collar,05.Dec.15,52109.92,8525.0,409.0,260549.59999999998
3557,100003558,Sam,Poole,Male,34,England,White Collar,05.Dec.15,251.67,6638.0,526.0,2516.7
3558,200003559,Phil,Powell,Male,37,Scotland,Blue Collar,05.Dec.15,12500.3,1844.0,696.0,0.0
3559,200003560,Yvonne,Davidson,Female,42,Scotland,Other,05.Dec.15,80857.57,9199.0,434.0,0.0
3560,200003561,Stephen,McDonald,Male,30,Scotland,White Collar,05.Dec.15,31231.03,7414.0,660.0,0.0
3561,200003562,Leonard,Mackenzie,Male,48,Scotland,Blue Collar,05.Dec.15,11862.81,5612.0,693.0,0.0
3562,200003563,Andrew,Kerr,Male,38,Scotland,Other,05.Dec.15,48778.81,2320.0,414.0,0.0
3563,200003564,Ava,Piper,Female,58,Scotland,White Collar,05.Dec.15,22024.0,3909.0,553.0,0.0
3564,200003565,Tim,Graham,Male,48,Scotland,Other,05.Dec.15,21734.65,7814.0,531.0,0.0
3565,200003566,Amelia,Fraser,Female,46,Scotland,Other,05.Dec.15,22847.37,3172.0,353.0,0.0
3566,200003567,Evan,Mills,Male,48,Scotland,White Collar,05.Dec.15,81531.27,3611.0,397.0,0.0
3567,200003568,Stephanie,Cornish,Female,41,Scotland,Other,05.Dec.15,8910.56,5843.0,506.0,0.0
3568,300003569,Andrea,Sutherland,Female,42,Wales,White Collar,05.Dec.15,27490.82,3951.0,548.0,0.0
3569,100003570,Matt,MacDonald,Male,31,England,Other,06.Dec.15,20763.6,1022.0,312.0,103818.0
3570,100003571,Irene,Ross,Female,40,England,Other,06.Dec.15,73177.7,5100.0,353.0,365888.5
3571,100003572,Deirdre,Grant,Female,32,England,White Collar,06.Dec.15,50282.25,4858.0,443.0,251411.25
3572,100003573,Lisa,Manning,Female,22,England,Blue Collar,06.Dec.15,37906.5,6554.0,496.0,189532.5
3573,100003574,Kimberly,Blake,Female,40,England,White Collar,06.Dec.15,50651.68,9783.0,417.0,253258.4
3574,100003575,Charles,Alsop,Male,26,England,Blue Collar,06.Dec.15,16466.56,8758.0,533.0,164665.6
3575,100003576,Samantha,Wilkins,Female,27,England,White Collar,06.Dec.15,13854.47,3224.0,697.0,277089.39999999997
3576,100003577,Adrian,Tucker,Male,33,England,Blue Collar,06.Dec.15,36003.1,8446.0,554.0,360031.0
3577,200003578,Caroline,Stewart,Female,35,Scotland,Other,06.Dec.15,5897.92,4635.0,423.0,0.0
3578,200003579,Dan,Turner,Male,48,Scotland,Blue Collar,06.Dec.15,50224.02,8731.0,602.0,0.0
3579,200003580,Keith,Graham,Male,61,Scotland,Blue Collar,06.Dec.15,11242.54,8958.0,308.0,0.0
3580,200003581,Owen,Glover,Male,51,Scotland,Blue Collar,06.Dec.15,50865.75,4424.0,668.0,0.0
3581,200003582,Tim,Stewart,Male,49,Scotland,Blue Collar,06.Dec.15,1018.95,4826.0,428.0,0.0
3582,200003583,Richard,Bond,Male,48,Scotland,Other,06.Dec.15,65535.05,2541.0,574.0,0.0
3583,100003584,Deirdre,Underwood,Female,36,England,White Collar,07.Dec.15,8942.95,1116.0,635.0,178859.0
3584,100003585,Dominic,Manning,Male,51,England,White Collar,07.Dec.15,36622.39,5574.0,307.0,183111.95
3585,100003586,Molly,Brown,Female,31,England,White Collar,07.Dec.15,82376.44,7846.0,563.0,823764.4
3586,100003587,Ruth,Churchill,Female,35,England,White Collar,07.Dec.15,9096.77,2075.0,451.0,45483.850000000006
3587,100003588,Gavin,Dickens,Male,28,England,White Collar,07.Dec.15,18938.2,5859.0,577.0,189382.0
3588,100003589,Andrea,Short,Female,40,England,Blue Collar,07.Dec.15,114118.53,1070.0,408.0,570592.65
3589,100003590,Mary,Ball,Female,34,England,Blue Collar,07.Dec.15,55704.09,4133.0,623.0,1114081.7999999998
3590,100003591,Carl,Ferguson,Male,39,England,White Collar,07.Dec.15,14024.55,7728.0,626.0,280491.0
3591,100003592,Carol,Manning,Female,41,England,White Collar,07.Dec.15,82862.85,2992.0,373.0,414314.25
3592,100003593,Warren,Lee,Male,31,England,White Collar,07.Dec.15,10247.13,3452.0,355.0,51235.649999999994
3593,100003594,Joshua,Dyer,Male,42,England,White Collar,07.Dec.15,71219.4,9820.0,625.0,1424388.0
3594,100003595,Caroline,Bell,Female,36,England,Blue Collar,07.Dec.15,72728.32,8336.0,674.0,1454566.4000000001
3595,100003596,Cameron,Watson,Male,31,England,White Collar,07.Dec.15,24574.84,6098.0,488.0,122874.2
3596,100003597,Bernadette,Kerr,Female,37,England,White Collar,07.Dec.15,32122.47,8568.0,598.0,321224.7
3597,100003598,Rose,Arnold,Female,33,England,White Collar,07.Dec.15,15241.21,1911.0,350.0,76206.04999999999
3598,100003599,Sebastian,Davidson,Male,26,England,White Collar,07.Dec.15,28355.66,3255.0,470.0,141778.3
3599,100003600,Christopher,Clark,Male,39,England,White Collar,07.Dec.15,15830.77,5689.0,592.0,158307.7
3600,100003601,Gavin,May,Male,33,England,White Collar,07.Dec.15,73297.04,5779.0,304.0,366485.19999999995
3601,100003602,Alexander,Ferguson,Male,27,England,Blue Collar,07.Dec.15,14601.99,5044.0,665.0,292039.8
3602,100003603,John,Knox,Male,40,England,White Collar,07.Dec.15,18220.43,8699.0,491.0,91102.15
3603,200003604,Rebecca,Mathis,Female,46,Scotland,Other,07.Dec.15,43705.96,1265.0,326.0,0.0
3604,200003605,Fiona,Vaughan,Female,49,Scotland,Other,07.Dec.15,47764.94,1021.0,598.0,0.0
3605,200003606,Gordon,Walsh,Male,60,Scotland,Other,07.Dec.15,64373.74,8547.0,433.0,0.0
3606,200003607,Molly,Cameron,Female,46,Scotland,Other,07.Dec.15,79599.33,9914.0,667.0,0.0
3607,200003608,Angela,Sharp,Female,57,Scotland,White Collar,07.Dec.15,26794.48,4355.0,535.0,0.0
3608,200003609,Connor,Parr,Male,39,Scotland,Other,07.Dec.15,74775.98,8123.0,488.0,0.0
3609,200003610,Paul,Sharp,Male,33,Scotland,Blue Collar,07.Dec.15,45820.39,2898.0,452.0,0.0
3610,200003611,Madeleine,Forsyth,Female,48,Scotland,Other,07.Dec.15,63490.36,9494.0,506.0,0.0
3611,200003612,Hannah,Slater,Female,56,Scotland,Blue Collar,07.Dec.15,32792.43,5681.0,422.0,0.0
3612,100003613,Alexandra,Greene,Female,34,England,White Collar,08.Dec.15,29587.31,9975.0,593.0,295873.10000000003
3613,100003614,Lillian,Walsh,Female,42,England,White Collar,08.Dec.15,33307.35,7010.0,382.0,166536.75
3614,100003615,Victor,Ball,Male,36,England,White Collar,08.Dec.15,31628.04,7799.0,451.0,158140.2
3615,100003616,John,Welch,Male,41,England,White Collar,08.Dec.15,24913.78,9009.0,636.0,498275.6
3616,200003617,Kevin,Knox,Male,45,Scotland,White Collar,08.Dec.15,89524.95,4367.0,377.0,0.0
3617,200003618,Lillian,Wilkins,Female,49,Scotland,Other,08.Dec.15,38447.9,2922.0,541.0,0.0
3618,200003619,Nicholas,Alsop,Male,48,Scotland,Other,08.Dec.15,43730.24,3503.0,322.0,0.0
3619,200003620,Stewart,Sharp,Male,44,Scotland,Blue Collar,08.Dec.15,65358.53,2042.0,695.0,0.0
3620,100003621,Steven,MacLeod,Male,28,England,Blue Collar,09.Dec.15,6747.52,5648.0,455.0,33737.600000000006
3621,100003622,Vanessa,McLean,Female,26,England,White Collar,09.Dec.15,22897.58,1782.0,612.0,457951.60000000003
3622,200003623,Anne,Chapman,Female,54,Scotland,Other,09.Dec.15,43204.63,7124.0,652.0,0.0
3623,200003624,Harry,Mathis,Male,48,Scotland,White Collar,09.Dec.15,71225.87,4165.0,424.0,0.0
3624,200003625,Brian,Burgess,Male,43,Scotland,Blue Collar,09.Dec.15,29782.79,2182.0,470.0,0.0
3625,200003626,Isaac,Hamilton,Male,52,Scotland,Other,09.Dec.15,13622.87,4660.0,513.0,0.0
3626,100003627,Jason,Baker,Male,30,England,White Collar,10.Dec.15,47550.08,2941.0,562.0,475500.80000000005
3627,100003628,Jack,Walsh,Male,33,England,White Collar,10.Dec.15,20091.28,2506.0,512.0,200912.8
3628,100003629,Owen,Morrison,Male,21,England,White Collar,10.Dec.15,22103.13,9479.0,648.0,442062.60000000003
3629,100003630,Joanne,Randall,Female,31,England,White Collar,10.Dec.15,25012.17,6703.0,624.0,500243.39999999997
3630,100003631,Elizabeth,Tucker,Female,43,England,White Collar,10.Dec.15,55352.18,5330.0,426.0,276760.9
3631,100003632,Justin,Marshall,Male,38,England,White Collar,10.Dec.15,27303.89,8198.0,557.0,273038.9
3632,100003633,Dominic,Randall,Male,48,England,White Collar,10.Dec.15,21250.29,4167.0,439.0,106251.45000000001
3633,100003634,Diane,Pullman,Female,49,England,White Collar,10.Dec.15,34375.08,2117.0,515.0,343750.80000000005
3634,100003635,Grace,Rees,Female,44,England,White Collar,10.Dec.15,49219.74,5181.0,461.0,246098.69999999998
3635,100003636,Anna,King,Female,23,England,White Collar,10.Dec.15,44620.56,4262.0,596.0,446205.6
3636,100003637,Fiona,Manning,Female,31,England,White Collar,10.Dec.15,92983.44,1902.0,617.0,1859668.8
3637,100003638,Vanessa,Hunter,Female,40,England,White Collar,10.Dec.15,10266.95,6052.0,543.0,102669.5
3638,100003639,Ryan,Sutherland,Male,31,England,Other,10.Dec.15,55173.03,2203.0,363.0,275865.15
3639,100003640,Adam,Short,Male,35,England,Blue Collar,10.Dec.15,51009.01,4629.0,444.0,255045.05000000002
3640,100003641,Gordon,Hill,Male,34,England,White Collar,10.Dec.15,41640.88,6419.0,465.0,208204.4
3641,100003642,Katherine,Dowd,Female,26,England,Other,10.Dec.15,4212.36,7337.0,357.0,21061.8
3642,100003643,Luke,Lawrence,Male,27,England,White Collar,10.Dec.15,92610.22,8322.0,410.0,463051.1
3643,100003644,Joanne,Davies,Female,31,England,White Collar,10.Dec.15,29053.97,3136.0,530.0,290539.7
3644,200003645,Adrian,Forsyth,Male,52,Scotland,Blue Collar,10.Dec.15,69036.02,8427.0,538.0,0.0
3645,200003646,Keith,Young,Male,58,Scotland,Other,10.Dec.15,28310.16,1776.0,622.0,0.0
3646,200003647,James,Wallace,Male,47,Scotland,Other,10.Dec.15,54547.24,2005.0,553.0,0.0
3647,200003648,Jason,Young,Male,40,Scotland,Other,10.Dec.15,9554.52,4297.0,676.0,0.0
3648,200003649,Lillian,Vaughan,Female,53,Scotland,Other,10.Dec.15,81863.36,6991.0,422.0,0.0
3649,200003650,Thomas,Fraser,Male,51,Scotland,Blue Collar,10.Dec.15,5018.31,7962.0,674.0,0.0
3650,200003651,Blake,Jackson,Male,63,Scotland,Blue Collar,10.Dec.15,36281.44,6646.0,482.0,0.0
3651,200003652,Kylie,Quinn,Female,49,Scotland,Other,10.Dec.15,49277.0,5300.0,373.0,0.0
3652,200003653,Connor,Gray,Male,54,Scotland,Blue Collar,10.Dec.15,108968.26,4112.0,526.0,0.0
3653,300003654,Melanie,Short,Female,42,Wales,White Collar,10.Dec.15,9904.77,7028.0,321.0,0.0
3654,300003655,Faith,Parsons,Female,41,Wales,Other,10.Dec.15,19485.71,3020.0,511.0,0.0
3655,300003656,Samantha,Edmunds,Female,29,Wales,White Collar,10.Dec.15,9471.18,8017.0,691.0,0.0
3656,300003657,Emily,Miller,Female,38,Wales,Other,10.Dec.15,94773.07,2358.0,551.0,0.0
3657,100003658,Ruth,MacDonald,Female,35,England,White Collar,11.Dec.15,123357.17,6021.0,374.0,616785.85
3658,100003659,Andrea,Wallace,Female,44,England,Other,11.Dec.15,32865.62,9672.0,338.0,164328.1
3659,100003660,Jason,Coleman,Male,24,England,Blue Collar,11.Dec.15,123346.44,9357.0,437.0,616732.2
3660,200003661,Keith,Reid,Male,20,Scotland,Blue Collar,11.Dec.15,3715.81,4735.0,480.0,0.0
3661,200003662,Mary,Young,Female,50,Scotland,Other,11.Dec.15,67803.35,3728.0,566.0,0.0
3662,200003663,Kevin,Hill,Male,47,Scotland,Blue Collar,11.Dec.15,11644.61,5442.0,467.0,0.0
3663,300003664,Victor,Lee,Male,41,Wales,White Collar,11.Dec.15,17160.06,3809.0,427.0,0.0
3664,100003665,Paul,Baker,Male,46,England,White Collar,12.Dec.15,29931.26,1937.0,571.0,299312.6
3665,100003666,Pippa,Lee,Female,41,England,Other,12.Dec.15,18206.83,9622.0,333.0,91034.15000000001
3666,100003667,Diane,Slater,Female,42,England,White Collar,12.Dec.15,72596.02,9507.0,518.0,725960.2000000001
3667,100003668,Abigail,Smith,Female,36,England,White Collar,12.Dec.15,14544.43,2295.0,483.0,72722.15
3668,100003669,Pippa,Newman,Female,36,England,White Collar,12.Dec.15,72042.13,4724.0,508.0,720421.3
3669,100003670,Lisa,Black,Female,37,England,White Collar,12.Dec.15,49587.2,4411.0,547.0,495872.0
3670,100003671,Melanie,Clark,Female,32,England,Blue Collar,12.Dec.15,28086.32,6854.0,551.0,280863.2
3671,100003672,Anna,Poole,Female,24,England,Other,12.Dec.15,17946.83,4059.0,414.0,89734.15000000001
3672,100003673,Natalie,Forsyth,Female,34,England,White Collar,12.Dec.15,77383.45,3647.0,389.0,386917.25
3673,200003674,Emily,Russell,Female,54,Scotland,Other,12.Dec.15,34767.58,3527.0,595.0,0.0
3674,200003675,Lucas,Wright,Male,44,Scotland,Blue Collar,12.Dec.15,60052.58,2209.0,400.0,0.0
3675,200003676,Christopher,Mitchell,Male,57,Scotland,Blue Collar,12.Dec.15,78221.89,3027.0,562.0,0.0
3676,200003677,Anthony,Lewis,Male,64,Scotland,Blue Collar,12.Dec.15,48456.48,4392.0,382.0,0.0
3677,300003678,Edward,Scott,Male,34,Wales,White Collar,12.Dec.15,25458.38,4715.0,689.0,0.0
3678,300003679,Andrea,Ross,Female,39,Wales,Other,12.Dec.15,25974.49,6458.0,571.0,0.0
3679,100003680,Ruth,Rees,Female,42,England,White Collar,13.Dec.15,22087.64,3030.0,656.0,441752.8
3680,100003681,Leah,Roberts,Female,35,England,Other,13.Dec.15,16482.84,6751.0,367.0,82414.2
3681,100003682,David,Watson,Male,28,England,White Collar,13.Dec.15,40037.6,5185.0,635.0,800752.0
3682,100003683,David,Rampling,Male,33,England,White Collar,13.Dec.15,53759.34,6757.0,539.0,537593.3999999999
3683,100003684,Dan,Lawrence,Male,36,England,Other,13.Dec.15,13698.63,3062.0,413.0,68493.15
3684,100003685,Brian,Abraham,Male,27,England,White Collar,13.Dec.15,77898.09,8537.0,598.0,778980.8999999999
3685,100003686,Audrey,Cameron,Female,28,England,Blue Collar,13.Dec.15,16210.13,3785.0,329.0,81050.65
3686,100003687,Ruth,Avery,Female,33,England,White Collar,13.Dec.15,60116.4,8040.0,387.0,300582.0
3687,100003688,Penelope,Anderson,Female,31,England,Blue Collar,13.Dec.15,29943.33,9334.0,518.0,299433.30000000005
3688,100003689,Ryan,Oliver,Male,36,England,White Collar,13.Dec.15,3629.45,5197.0,363.0,18147.25
3689,100003690,Anne,Fraser,Female,29,England,Blue Collar,13.Dec.15,18800.25,3009.0,331.0,94001.25
3690,200003691,Una,McDonald,Female,53,Scotland,Other,13.Dec.15,47265.41,8533.0,441.0,0.0
3691,200003692,Edward,Pullman,Male,52,Scotland,White Collar,13.Dec.15,14788.77,8965.0,481.0,0.0
3692,200003693,Christopher,Churchill,Male,37,Scotland,Blue Collar,13.Dec.15,4368.71,6072.0,372.0,0.0
3693,200003694,Christopher,Graham,Male,39,Scotland,Blue Collar,13.Dec.15,37602.39,4889.0,618.0,0.0
3694,200003695,Dylan,Parr,Male,49,Scotland,Other,13.Dec.15,40878.43,4008.0,558.0,0.0
3695,200003696,Ian,Hamilton,Male,48,Scotland,Other,13.Dec.15,46551.52,2736.0,592.0,0.0
3696,200003697,Adrian,Alsop,Male,52,Scotland,Blue Collar,13.Dec.15,19297.55,9481.0,390.0,0.0
3697,200003698,Harry,Martin,Male,50,Scotland,Blue Collar,13.Dec.15,20655.58,4872.0,437.0,0.0
3698,200003699,Phil,Carr,Male,48,Scotland,Blue Collar,13.Dec.15,11035.0,3384.0,346.0,0.0
3699,200003700,Lucas,Cornish,Male,54,Scotland,Blue Collar,13.Dec.15,26905.37,3654.0,544.0,0.0
3700,200003701,Donna,Powell,Female,53,Scotland,Other,13.Dec.15,71809.45,4627.0,533.0,0.0
3701,200003702,Jake,Alsop,Male,47,Scotland,Other,13.Dec.15,37150.04,4964.0,678.0,0.0
3702,200003703,Deirdre,Mitchell,Female,28,Scotland,Other,13.Dec.15,33797.54,8264.0,520.0,0.0
3703,300003704,Liam,Paterson,Male,35,Wales,Blue Collar,13.Dec.15,12738.86,4273.0,659.0,0.0
3704,300003705,Julia,Abraham,Female,39,Wales,White Collar,13.Dec.15,3810.47,5408.0,491.0,0.0
3705,300003706,Gordon,Ross,Male,34,Wales,Other,13.Dec.15,15746.62,7123.0,685.0,0.0
3706,300003707,Dominic,McLean,Male,35,Wales,Other,13.Dec.15,104813.21,3422.0,488.0,0.0
3707,100003708,Yvonne,Hardacre,Female,47,England,White Collar,14.Dec.15,64712.17,1923.0,600.0,1294243.4
3708,100003709,Matt,Hamilton,Male,24,England,White Collar,14.Dec.15,25781.13,5225.0,625.0,515622.60000000003
3709,100003710,Sarah,Lawrence,Female,25,England,Other,14.Dec.15,39374.75,2999.0,558.0,393747.5
3710,100003711,Kimberly,Oliver,Female,39,England,White Collar,14.Dec.15,27715.6,6599.0,424.0,138578.0
3711,100003712,Amelia,Arnold,Female,41,England,White Collar,14.Dec.15,916.89,7010.0,642.0,18337.8
3712,100003713,Yvonne,Mathis,Female,35,England,White Collar,14.Dec.15,19857.59,8247.0,328.0,99287.95
3713,100003714,William,Clark,Male,28,England,White Collar,14.Dec.15,51953.67,6805.0,319.0,259768.34999999998
3714,100003715,Molly,Young,Female,36,England,White Collar,14.Dec.15,125690.43,5991.0,408.0,628452.1499999999
3715,100003716,Andrew,Parr,Male,36,England,Blue Collar,14.Dec.15,46983.45,7023.0,426.0,234917.25
3716,200003717,Austin,Blake,Male,38,Scotland,Other,14.Dec.15,7218.79,5390.0,547.0,0.0
3717,200003718,Boris,Russell,Male,38,Scotland,Other,14.Dec.15,54828.36,2604.0,460.0,0.0
3718,200003719,Michael,Sanderson,Male,48,Scotland,Blue Collar,14.Dec.15,32412.76,8274.0,530.0,0.0
3719,200003720,Owen,Slater,Male,49,Scotland,Other,14.Dec.15,19921.89,4113.0,552.0,0.0
3720,200003721,Victor,Arnold,Male,57,Scotland,Blue Collar,14.Dec.15,12857.71,9680.0,523.0,0.0
3721,200003722,Joseph,Watson,Male,37,Scotland,Blue Collar,14.Dec.15,9217.66,9895.0,317.0,0.0
3722,200003723,Blake,Watson,Male,61,Scotland,Blue Collar,14.Dec.15,42052.1,3686.0,328.0,0.0
3723,300003724,Sebastian,White,Male,46,Wales,Blue Collar,14.Dec.15,3002.2,1655.0,693.0,0.0
3724,300003725,Lily,Vaughan,Female,36,Wales,White Collar,14.Dec.15,24781.08,4626.0,556.0,0.0
